attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status,dpd,risk_segment,contact_date,contact_hour,contact_dow
,ACC0016999,BRW0004057,2026-04-06 15:44:51,CALL0036884,AGT0000092,1970-01-01 00:00:00.000000005,VND0000008,,60,NPA,2026-04-06,15,Monday
,ACC0010058,BRW0005815,2026-03-11 13:26:42,CALL0008422,AGT0000861,1970-01-01 00:00:00.000000006,VND0000002,,45,NPA,2026-03-11,13,Wednesday
,ACC0006652,BRW0010901,2026-06-16 17:49:45,CALL0058905,AGT0000926,1970-01-01 00:00:00.000000001,VND0000008,,180,NPA,2026-06-16,17,Tuesday
,ACC0009044,BRW0000051,2026-03-01 13:23:07,CALL0049409,AGT0000764,1970-01-01 00:00:00.000000004,,,120,HIGH,2026-03-01,13,Sunday
,ACC0006398,BRW0004618,2026-05-01 16:21:06,CALL0038620,AGT0000285,1970-01-01 00:00:00.000000002,VND0000008,,180,MEDIUM,2026-05-01,16,Friday
,ACC0029549,BRW0006764,2026-07-12 01:13:31,CALL0066441,AGT0000685,1970-01-01 00:00:00.000000003,VND0000002,,1,HIGH,2026-07-12,1,Sunday
,ACC0013584,BRW0008161,2026-06-01 15:22:05,CALL0071652,AGT0000891,1970-01-01 00:00:00.000000005,VND0000006,,120,MEDIUM,2026-06-01,15,Monday
,ACC0004284,BRW0011121,2026-04-19 23:04:18,CALL0045307,AGT0000489,1970-01-01 00:00:00.000000003,VND0000001,,5,MEDIUM,2026-04-19,23,Sunday
,ACC0025246,BRW0009427,2026-02-04 22:28:25,CALL0007934,AGT0000804,1970-01-01 00:00:00.000000002,VND0000009,,1,NPA,2026-02-04,22,Wednesday
,ACC0020477,BRW0000233,2026-05-08 04:31:26,CALL0002550,AGT0000763,1970-01-01 00:00:00.000000001,VND0000014,,5,LOW,2026-05-08,4,Friday
,ACC0012566,BRW0001148,2026-03-05 16:25:45,CALL0087254,AGT0000778,1970-01-01 00:00:00.000000007,VND0000013,,30,HIGH,2026-03-05,16,Thursday
,ACC0022688,BRW0006835,2026-07-09 01:41:14,CALL0077144,AGT0000009,1970-01-01 00:00:00.000000007,VND0000001,,5,MEDIUM,2026-07-09,1,Thursday
,ACC0025736,BRW0010527,2026-04-19 02:37:34,CALL0011442,AGT0000083,1970-01-01 00:00:00.000000007,VND0000008,,1,HIGH,2026-04-19,2,Sunday
,ACC0026478,BRW0011933,2026-04-26 01:28:02,CALL0040290,AGT0000251,1970-01-01 00:00:00.000000006,VND0000014,,5,MEDIUM,2026-04-26,1,Sunday
,ACC0021448,BRW0004949,2026-04-02 07:45:18,CALL0060476,AGT0000822,1970-01-01 00:00:00.000000003,VND0000001,,60,MEDIUM,2026-04-02,7,Thursday
,ACC0021690,BRW0003725,2026-01-14 19:17:12,CALL0056174,AGT0000245,1970-01-01 00:00:00.000000003,VND0000001,,120,LOW,2026-01-14,19,Wednesday
,ACC0016638,BRW0008256,2026-02-12 09:39:41,CALL0065393,AGT0000703,1970-01-01 00:00:00.000000006,VND0000001,,120,MEDIUM,2026-02-12,9,Thursday
,ACC0021347,BRW0008739,2026-01-12 07:53:46,CALL0050478,AGT0000198,1970-01-01 00:00:00.000000001,VND0000005,,90,NPA,2026-01-12,7,Monday
,ACC0000654,BRW0011430,2026-05-23 19:18:39,CALL0070465,AGT0000336,1970-01-01 00:00:00.000000006,VND0000008,,1,MEDIUM,2026-05-23,19,Saturday
,ACC0019003,BRW0005650,2026-05-10 05:49:29,CALL0004478,AGT0000102,1970-01-01 00:00:00.000000001,VND0000004,,180,LOW,2026-05-10,5,Sunday
,ACC0015880,BRW0005615,2026-02-07 09:48:27,CALL0069512,AGT0000824,1970-01-01 00:00:00.000000002,VND0000009,,30,LOW,2026-02-07,9,Saturday
,ACC0015155,BRW0002449,2026-01-16 19:11:09,CALL0041795,AGT0000178,1970-01-01 00:00:00.000000005,VND0000001,,0,LOW,2026-01-16,19,Friday
,ACC0027694,BRW0006707,2026-05-26 15:50:03,CALL0015996,AGT0000531,1970-01-01 00:00:00.000000003,VND0000002,,180,NPA,2026-05-26,15,Tuesday
,ACC0025851,BRW0008654,2026-06-04 08:42:25,CALL0019285,AGT0000016,1970-01-01 00:00:00.000000007,VND0000014,,90,NPA,2026-06-04,8,Thursday
,ACC0006237,BRW0010653,2026-07-10 04:17:19,CALL0019770,AGT0000114,1970-01-01 00:00:00.000000005,,,180,MEDIUM,2026-07-10,4,Friday
,ACC0013882,BRW0005865,2026-02-24 21:10:48,CALL0077809,AGT0000193,1970-01-01 00:00:00.000000004,VND0000015,,15,NPA,2026-02-24,21,Tuesday
,ACC0029319,BRW0004535,2026-01-25 18:57:25,CALL0069195,AGT0000663,1970-01-01 00:00:00.000000006,VND0000012,,30,HIGH,2026-01-25,18,Sunday
,ACC0017660,BRW0004917,2026-03-28 18:36:14,CALL0078743,AGT0000925,1970-01-01 00:00:00.000000005,VND0000006,,15,NPA,2026-03-28,18,Saturday
,ACC0004569,BRW0008135,2026-02-26 20:22:53,CALL0014220,AGT0000828,1970-01-01 00:00:00.000000002,VND0000003,,180,LOW,2026-02-26,20,Thursday
,ACC0010580,BRW0002410,2026-07-22 08:07:28,CALL0013572,AGT0000148,1970-01-01 00:00:00.000000003,VND0000014,,75,NPA,2026-07-22,8,Wednesday
,ACC0007498,BRW0001178,2026-05-04 05:54:55,CALL0071950,AGT0000789,1970-01-01 00:00:00.000000002,VND0000003,,60,NPA,2026-05-04,5,Monday
,ACC0026083,BRW0011469,2026-01-19 02:34:33,CALL0060007,AGT0000585,1970-01-01 00:00:00.000000004,VND0000007,,45,NPA,2026-01-19,2,Monday
,ACC0000100,BRW0005455,2026-07-01 00:26:54,CALL0086896,AGT0000693,1970-01-01 00:00:00.000000005,VND0000001,,1,LOW,2026-07-01,0,Wednesday
,ACC0008402,BRW0007646,2026-08-01 10:15:56,CALL0051824,AGT0000569,1970-01-01 00:00:00.000000004,VND0000013,,30,HIGH,2026-08-01,10,Saturday
,ACC0005592,BRW0009660,2026-03-11 09:11:04,CALL0082316,AGT0000535,1970-01-01 00:00:00.000000003,VND0000010,,45,MEDIUM,2026-03-11,9,Wednesday
,ACC0017216,BRW0007661,2026-05-06 00:50:07,CALL0036131,AGT0000333,1970-01-01 00:00:00.000000005,VND0000011,,1,MEDIUM,2026-05-06,0,Wednesday
,ACC0022302,BRW0005095,2026-04-27 13:19:29,CALL0023287,AGT0000210,1970-01-01 00:00:00.000000001,VND0000013,,1,MEDIUM,2026-04-27,13,Monday
,ACC0019272,BRW0000114,2026-06-29 08:19:26,CALL0072680,AGT0000652,1970-01-01 00:00:00.000000004,VND0000003,,75,MEDIUM,2026-06-29,8,Monday
,ACC0019105,BRW0003021,2026-06-04 20:22:18,CALL0019178,AGT0000679,1970-01-01 00:00:00.000000003,VND0000001,,75,MEDIUM,2026-06-04,20,Thursday
,ACC0003392,BRW0003732,2026-05-06 07:15:12,CALL0020199,AGT0000795,1970-01-01 00:00:00.000000006,VND0000005,,75,MEDIUM,2026-05-06,7,Wednesday
,ACC0027449,BRW0004439,2026-07-05 08:33:45,CALL0002594,AGT0000222,1970-01-01 00:00:00.000000002,VND0000007,,15,LOW,2026-07-05,8,Sunday
,ACC0016268,BRW0007318,2026-04-21 21:46:58,CALL0068571,AGT0000753,1970-01-01 00:00:00.000000004,VND0000014,,120,NPA,2026-04-21,21,Tuesday
,ACC0009952,BRW0001795,2026-01-27 10:03:37,CALL0075703,AGT0000410,1970-01-01 00:00:00.000000003,VND0000001,,120,HIGH,2026-01-27,10,Tuesday
,ACC0020106,BRW0009410,2026-06-24 20:07:40,CALL0044283,AGT0000436,1970-01-01 00:00:00.000000001,VND0000012,,0,HIGH,2026-06-24,20,Wednesday
,ACC0007930,BRW0001441,2026-03-25 08:47:13,CALL0004867,AGT0000904,1970-01-01 00:00:00.000000007,VND0000011,,45,MEDIUM,2026-03-25,8,Wednesday
,ACC0024409,BRW0001978,2026-01-12 19:23:14,CALL0038975,AGT0000142,1970-01-01 00:00:00.000000005,VND0000007,,30,MEDIUM,2026-01-12,19,Monday
,ACC0010115,BRW0002381,2026-07-17 04:48:30,CALL0067741,AGT0000734,1970-01-01 00:00:00.000000005,VND0000011,,180,HIGH,2026-07-17,4,Friday
,ACC0016488,BRW0003305,2026-01-01 22:54:41,CALL0056541,AGT0000177,1970-01-01 00:00:00.000000003,VND0000007,,60,MEDIUM,2026-01-01,22,Thursday
,ACC0005571,BRW0003592,2026-05-21 23:43:24,CALL0016727,AGT0000496,1970-01-01 00:00:00.000000002,VND0000003,,0,LOW,2026-05-21,23,Thursday
,ACC0012279,BRW0011205,2026-02-27 21:25:00,CALL0054829,AGT0000617,1970-01-01 00:00:00.000000004,VND0000001,,90,NPA,2026-02-27,21,Friday
,ACC0024200,BRW0011155,2026-04-21 23:44:05,CALL0079208,AGT0000429,1970-01-01 00:00:00.000000004,VND0000001,,120,HIGH,2026-04-21,23,Tuesday
,ACC0011181,BRW0001143,2026-03-22 17:22:19,CALL0055902,AGT0000200,1970-01-01 00:00:00.000000004,VND0000011,,1,LOW,2026-03-22,17,Sunday
,ACC0021299,BRW0004648,2026-04-11 23:04:26,CALL0071900,AGT0000615,1970-01-01 00:00:00.000000005,VND0000002,,15,NPA,2026-04-11,23,Saturday
,ACC0006351,BRW0008561,2026-06-11 01:57:39,CALL0042154,AGT0000020,1970-01-01 00:00:00.000000003,VND0000004,,30,HIGH,2026-06-11,1,Thursday
,ACC0029682,BRW0007573,2026-04-15 20:31:59,CALL0014682,AGT0000097,1970-01-01 00:00:00.000000005,VND0000001,,180,NPA,2026-04-15,20,Wednesday
,ACC0008998,BRW0001724,2026-01-11 12:25:50,CALL0030458,AGT0000140,1970-01-01 00:00:00.000000006,VND0000011,,0,HIGH,2026-01-11,12,Sunday
,ACC0028198,BRW0002698,2026-05-20 22:27:33,CALL0076027,AGT0000313,1970-01-01 00:00:00.000000006,VND0000011,,5,HIGH,2026-05-20,22,Wednesday
,ACC0012796,BRW0010312,2026-06-03 07:45:01,CALL0029529,AGT0000741,1970-01-01 00:00:00.000000005,VND0000003,,75,LOW,2026-06-03,7,Wednesday
,ACC0012220,BRW0009379,2026-06-05 07:21:19,CALL0017395,AGT0000237,1970-01-01 00:00:00.000000001,VND0000007,,45,HIGH,2026-06-05,7,Friday
,ACC0007685,BRW0007931,2026-05-05 22:33:56,CALL0029787,AGT0000276,1970-01-01 00:00:00.000000001,VND0000014,,45,HIGH,2026-05-05,22,Tuesday
,ACC0012758,BRW0005771,2026-05-10 07:40:44,CALL0069317,AGT0000749,1970-01-01 00:00:00.000000006,VND0000008,,60,LOW,2026-05-10,7,Sunday
,ACC0026037,BRW0004361,2026-02-10 15:07:32,CALL0012310,AGT0000654,1970-01-01 00:00:00.000000007,VND0000001,,45,LOW,2026-02-10,15,Tuesday
,ACC0012642,BRW0000376,2026-06-15 04:35:12,CALL0058763,AGT0000937,1970-01-01 00:00:00.000000006,VND0000003,,180,LOW,2026-06-15,4,Monday
,ACC0021737,BRW0011285,2026-04-23 15:16:10,CALL0050977,AGT0000503,1970-01-01 00:00:00.000000004,VND0000013,,1,LOW,2026-04-23,15,Thursday
,ACC0011486,BRW0008858,2026-04-28 08:44:01,CALL0066040,AGT0000864,1970-01-01 00:00:00.000000003,VND0000013,,5,NPA,2026-04-28,8,Tuesday
,ACC0011100,BRW0003074,2026-01-14 08:40:45,CALL0026842,AGT0000833,1970-01-01 00:00:00.000000003,VND0000007,,60,NPA,2026-01-14,8,Wednesday
,ACC0013476,BRW0009906,2026-06-30 07:08:52,CALL0012380,AGT0000550,1970-01-01 00:00:00.000000004,VND0000006,,120,HIGH,2026-06-30,7,Tuesday
,ACC0027435,BRW0004486,2026-02-12 13:59:37,CALL0085782,AGT0000604,1970-01-01 00:00:00.000000004,VND0000001,,90,LOW,2026-02-12,13,Thursday
,ACC0025226,BRW0000315,2026-07-17 17:22:00,CALL0050221,AGT0000399,1970-01-01 00:00:00.000000007,VND0000001,,120,NPA,2026-07-17,17,Friday
,ACC0024202,BRW0009465,2026-04-23 14:37:59,CALL0072939,AGT0000567,1970-01-01 00:00:00.000000003,VND0000004,,90,LOW,2026-04-23,14,Thursday
,ACC0006752,BRW0007839,2026-04-21 22:55:59,CALL0041107,AGT0000660,1970-01-01 00:00:00.000000001,VND0000012,,60,HIGH,2026-04-21,22,Tuesday
,ACC0001871,BRW0008436,2026-01-16 20:14:30,CALL0077934,AGT0000867,1970-01-01 00:00:00.000000003,VND0000015,,75,HIGH,2026-01-16,20,Friday
,ACC0009079,BRW0008446,2026-04-12 06:52:44,CALL0057883,AGT0000854,1970-01-01 00:00:00.000000001,VND0000014,,5,HIGH,2026-04-12,6,Sunday
,ACC0006365,BRW0010481,2026-05-02 05:32:15,CALL0074412,AGT0000237,1970-01-01 00:00:00.000000004,VND0000014,,45,HIGH,2026-05-02,5,Saturday
,ACC0022559,BRW0000486,2026-05-12 14:45:23,CALL0003399,AGT0000181,1970-01-01 00:00:00.000000005,VND0000005,,60,HIGH,2026-05-12,14,Tuesday
,ACC0026332,BRW0009717,2026-05-18 11:15:16,CALL0032202,AGT0000936,1970-01-01 00:00:00.000000002,VND0000003,,15,LOW,2026-05-18,11,Monday
,ACC0014507,BRW0008450,2026-06-11 21:52:58,CALL0033256,AGT0000879,1970-01-01 00:00:00.000000003,VND0000009,,30,LOW,2026-06-11,21,Thursday
,ACC0005814,BRW0007758,2026-07-01 16:18:43,CALL0076386,AGT0000599,1970-01-01 00:00:00.000000004,VND0000015,,0,LOW,2026-07-01,16,Wednesday
,ACC0025745,BRW0009950,2026-07-05 15:48:33,CALL0029242,AGT0000784,1970-01-01 00:00:00.000000002,VND0000011,,0,NPA,2026-07-05,15,Sunday
,ACC0023949,BRW0005010,2026-05-06 15:16:49,CALL0040082,AGT0000022,1970-01-01 00:00:00.000000005,VND0000015,,180,NPA,2026-05-06,15,Wednesday
,ACC0018258,BRW0011783,2026-06-20 00:28:58,CALL0063671,AGT0000052,1970-01-01 00:00:00.000000005,VND0000009,,180,NPA,2026-06-20,0,Saturday
,ACC0011854,BRW0010322,2026-01-09 10:29:31,CALL0023468,AGT0000462,1970-01-01 00:00:00.000000004,VND0000012,,15,MEDIUM,2026-01-09,10,Friday
,ACC0026986,BRW0002251,2026-02-16 03:06:40,CALL0077259,AGT0000901,1970-01-01 00:00:00.000000005,VND0000008,,1,MEDIUM,2026-02-16,3,Monday
,ACC0011640,BRW0008102,2026-06-07 13:47:02,CALL0082279,AGT0000958,1970-01-01 00:00:00.000000006,,,15,LOW,2026-06-07,13,Sunday
,ACC0011813,BRW0002187,2026-08-05 11:42:54,CALL0046719,AGT0000723,1970-01-01 00:00:00.000000005,VND0000010,,60,HIGH,2026-08-05,11,Wednesday
,ACC0025890,BRW0006622,2026-06-07 15:01:20,CALL0086594,AGT0000731,1970-01-01 00:00:00.000000001,VND0000011,,0,HIGH,2026-06-07,15,Sunday
,ACC0012322,BRW0007742,2026-05-18 21:42:24,CALL0038029,AGT0000956,1970-01-01 00:00:00.000000005,VND0000008,,45,MEDIUM,2026-05-18,21,Monday
,ACC0019680,BRW0005456,2026-03-19 06:17:13,CALL0056913,AGT0000844,1970-01-01 00:00:00.000000006,VND0000006,,1,HIGH,2026-03-19,6,Thursday
,ACC0009709,BRW0009626,2026-03-17 23:02:51,CALL0011802,AGT0000669,1970-01-01 00:00:00.000000004,VND0000013,,90,HIGH,2026-03-17,23,Tuesday
,ACC0002129,BRW0005160,2026-03-21 11:35:56,CALL0020582,AGT0000204,1970-01-01 00:00:00.000000007,VND0000014,,75,NPA,2026-03-21,11,Saturday
,ACC0008718,BRW0010876,2026-01-17 14:57:03,CALL0057994,AGT0000868,1970-01-01 00:00:00.000000005,,,15,HIGH,2026-01-17,14,Saturday
,ACC0023567,BRW0001226,2026-06-25 13:49:09,CALL0033405,AGT0000986,1970-01-01 00:00:00.000000001,VND0000001,,180,MEDIUM,2026-06-25,13,Thursday
,ACC0001664,BRW0005172,2026-04-26 18:39:30,CALL0015580,AGT0000197,1970-01-01 00:00:00.000000006,VND0000008,,120,LOW,2026-04-26,18,Sunday
,ACC0006952,BRW0008963,2026-02-22 06:22:12,CALL0004882,AGT0000650,1970-01-01 00:00:00.000000006,VND0000004,,0,LOW,2026-02-22,6,Sunday
,ACC0012978,BRW0010446,2026-02-14 02:57:52,CALL0086440,AGT0000611,1970-01-01 00:00:00.000000003,VND0000014,,75,HIGH,2026-02-14,2,Saturday
,ACC0009405,BRW0010079,2026-01-18 12:07:44,CALL0024122,AGT0000393,1970-01-01 00:00:00.000000005,VND0000010,,45,HIGH,2026-01-18,12,Sunday
,ACC0015881,BRW0011616,2026-01-14 18:21:24,CALL0015698,AGT0000026,1970-01-01 00:00:00.000000002,VND0000013,,180,HIGH,2026-01-14,18,Wednesday
,ACC0015117,BRW0009341,2026-04-20 02:08:11,CALL0059598,AGT0000828,1970-01-01 00:00:00.000000005,VND0000004,,60,MEDIUM,2026-04-20,2,Monday
,ACC0022566,BRW0005171,2026-06-03 02:00:16,CALL0031737,AGT0000277,1970-01-01 00:00:00.000000005,VND0000005,,5,LOW,2026-06-03,2,Wednesday
,ACC0025100,BRW0000914,2026-01-23 00:14:08,CALL0036605,AGT0000825,1970-01-01 00:00:00.000000003,VND0000013,,90,MEDIUM,2026-01-23,0,Friday
,ACC0008264,BRW0001193,2026-05-21 10:09:50,CALL0080047,AGT0000784,1970-01-01 00:00:00.000000005,VND0000015,,15,LOW,2026-05-21,10,Thursday
,ACC0003026,BRW0003454,2026-03-06 23:06:51,CALL0078408,AGT0000519,1970-01-01 00:00:00.000000007,VND0000013,,0,HIGH,2026-03-06,23,Friday
,ACC0002089,BRW0011563,2026-07-05 08:39:01,CALL0017517,AGT0000252,1970-01-01 00:00:00.000000001,,,30,MEDIUM,2026-07-05,8,Sunday
,ACC0021684,BRW0000154,2026-05-05 21:31:39,CALL0073678,AGT0000536,1970-01-01 00:00:00.000000003,VND0000005,,60,HIGH,2026-05-05,21,Tuesday
,ACC0018473,BRW0004777,2026-01-25 03:58:54,CALL0054673,AGT0000461,1970-01-01 00:00:00.000000001,VND0000009,,30,HIGH,2026-01-25,3,Sunday
,ACC0014642,BRW0003006,2026-02-19 00:31:16,CALL0006310,AGT0000775,1970-01-01 00:00:00.000000002,VND0000013,,75,HIGH,2026-02-19,0,Thursday
,ACC0008467,BRW0010701,2026-07-21 18:34:14,CALL0033057,AGT0000870,1970-01-01 00:00:00.000000001,VND0000010,,15,LOW,2026-07-21,18,Tuesday
,ACC0009817,BRW0005937,2026-03-21 21:30:16,CALL0050877,AGT0000318,1970-01-01 00:00:00.000000004,VND0000009,,30,LOW,2026-03-21,21,Saturday
,ACC0000989,BRW0011689,2026-05-30 05:25:49,CALL0080453,AGT0000429,1970-01-01 00:00:00.000000007,VND0000015,,45,LOW,2026-05-30,5,Saturday
,ACC0026120,BRW0003811,2026-02-20 12:56:20,CALL0017820,AGT0000307,1970-01-01 00:00:00.000000001,VND0000002,,60,MEDIUM,2026-02-20,12,Friday
,ACC0002846,BRW0006086,2026-05-11 20:07:39,CALL0073666,AGT0000753,1970-01-01 00:00:00.000000002,VND0000004,,15,LOW,2026-05-11,20,Monday
,ACC0015085,BRW0004675,2026-01-05 12:17:28,CALL0007140,AGT0000913,1970-01-01 00:00:00.000000005,VND0000008,,90,MEDIUM,2026-01-05,12,Monday
,ACC0009091,BRW0010327,2026-03-07 17:09:05,CALL0055173,AGT0000454,1970-01-01 00:00:00.000000007,VND0000008,,30,MEDIUM,2026-03-07,17,Saturday
,ACC0028690,BRW0005317,2026-02-17 19:21:38,CALL0045482,AGT0000366,1970-01-01 00:00:00.000000005,VND0000004,,30,HIGH,2026-02-17,19,Tuesday
,ACC0025455,BRW0010831,2026-02-03 02:07:22,CALL0069321,AGT0000781,1970-01-01 00:00:00.000000005,VND0000011,,15,HIGH,2026-02-03,2,Tuesday
,ACC0021805,BRW0008302,2026-01-01 02:06:15,CALL0050222,AGT0000488,1970-01-01 00:00:00.000000001,VND0000008,,75,LOW,2026-01-01,2,Thursday
,ACC0003042,BRW0008967,2026-01-31 03:11:14,CALL0000487,AGT0000919,1970-01-01 00:00:00.000000007,VND0000006,,60,MEDIUM,2026-01-31,3,Saturday
,ACC0024012,BRW0011792,2026-02-22 01:48:07,CALL0037526,AGT0000909,1970-01-01 00:00:00.000000006,VND0000013,,45,NPA,2026-02-22,1,Sunday
,ACC0022930,BRW0008031,2026-01-24 01:16:55,CALL0037351,AGT0000480,1970-01-01 00:00:00.000000006,VND0000013,,90,LOW,2026-01-24,1,Saturday
,ACC0029831,BRW0004692,2026-01-18 02:12:04,CALL0085043,AGT0000955,1970-01-01 00:00:00.000000007,VND0000009,,90,LOW,2026-01-18,2,Sunday
,ACC0003854,BRW0002895,2026-03-27 09:58:10,CALL0026504,AGT0000426,1970-01-01 00:00:00.000000005,VND0000014,,15,HIGH,2026-03-27,9,Friday
,ACC0013594,BRW0011732,2026-03-21 18:41:04,CALL0081755,AGT0000657,1970-01-01 00:00:00.000000001,VND0000003,,75,LOW,2026-03-21,18,Saturday
,ACC0005263,BRW0006762,2026-06-23 00:00:24,CALL0046457,AGT0000106,1970-01-01 00:00:00.000000007,VND0000010,,15,LOW,2026-06-23,0,Tuesday
,ACC0010763,BRW0002148,2026-04-14 00:32:12,CALL0006116,AGT0000939,1970-01-01 00:00:00.000000003,VND0000006,,75,LOW,2026-04-14,0,Tuesday
,ACC0011732,BRW0007028,2026-01-15 14:43:58,CALL0029532,AGT0000042,1970-01-01 00:00:00.000000005,VND0000015,,30,MEDIUM,2026-01-15,14,Thursday
,ACC0010729,BRW0000178,2026-05-08 06:10:06,CALL0003403,AGT0000602,1970-01-01 00:00:00.000000006,VND0000009,,75,NPA,2026-05-08,6,Friday
,ACC0004030,BRW0003917,2026-05-26 02:06:40,CALL0068582,AGT0000853,1970-01-01 00:00:00.000000002,VND0000001,,120,NPA,2026-05-26,2,Tuesday
,ACC0004820,BRW0008441,2026-04-13 00:48:50,CALL0069251,AGT0000191,1970-01-01 00:00:00.000000006,VND0000014,,60,HIGH,2026-04-13,0,Monday
,ACC0000780,BRW0004620,2026-05-01 01:14:56,CALL0071403,AGT0000020,1970-01-01 00:00:00.000000001,VND0000007,,30,HIGH,2026-05-01,1,Friday
,ACC0005062,BRW0006734,2026-07-24 15:40:56,CALL0077998,AGT0000158,1970-01-01 00:00:00.000000007,VND0000012,,1,NPA,2026-07-24,15,Friday
,ACC0018656,BRW0006429,2026-01-12 21:42:46,CALL0086102,AGT0000053,1970-01-01 00:00:00.000000006,VND0000014,,180,LOW,2026-01-12,21,Monday
,ACC0002529,BRW0005665,2026-05-21 16:04:01,CALL0015253,AGT0000766,1970-01-01 00:00:00.000000005,VND0000009,,0,LOW,2026-05-21,16,Thursday
,ACC0004417,BRW0004728,2026-02-25 14:50:32,CALL0021906,AGT0000787,1970-01-01 00:00:00.000000007,,,90,HIGH,2026-02-25,14,Wednesday
,ACC0002354,BRW0000392,2026-05-24 07:22:26,CALL0043343,AGT0000547,1970-01-01 00:00:00.000000004,VND0000005,,60,LOW,2026-05-24,7,Sunday
,ACC0018156,BRW0008382,2026-07-17 01:52:05,CALL0004663,AGT0000241,1970-01-01 00:00:00.000000002,VND0000008,,90,NPA,2026-07-17,1,Friday
,ACC0001012,BRW0006744,2026-03-14 01:19:50,CALL0062517,AGT0000866,1970-01-01 00:00:00.000000006,VND0000002,,30,LOW,2026-03-14,1,Saturday
,ACC0010630,BRW0011907,2026-03-16 03:36:43,CALL0007618,AGT0000650,1970-01-01 00:00:00.000000002,VND0000013,,75,HIGH,2026-03-16,3,Monday
,ACC0012073,BRW0003058,2026-04-07 16:44:47,CALL0001104,AGT0000061,1970-01-01 00:00:00.000000007,VND0000011,,30,LOW,2026-04-07,16,Tuesday
,ACC0009960,BRW0007431,2026-05-14 19:22:03,CALL0069510,AGT0000377,1970-01-01 00:00:00.000000003,VND0000012,,30,NPA,2026-05-14,19,Thursday
,ACC0000102,BRW0007107,2026-04-06 13:09:33,CALL0013172,AGT0000338,1970-01-01 00:00:00.000000006,VND0000003,,5,MEDIUM,2026-04-06,13,Monday
,ACC0026839,BRW0003012,2026-07-02 22:53:48,CALL0056723,AGT0000153,1970-01-01 00:00:00.000000002,VND0000008,,120,HIGH,2026-07-02,22,Thursday
,ACC0029643,BRW0008311,2026-06-18 11:54:00,CALL0006910,AGT0000669,1970-01-01 00:00:00.000000006,VND0000013,,45,MEDIUM,2026-06-18,11,Thursday
,ACC0024429,BRW0009222,2026-06-13 08:18:18,CALL0004272,AGT0000886,1970-01-01 00:00:00.000000001,VND0000015,,90,MEDIUM,2026-06-13,8,Saturday
,ACC0029695,BRW0003317,2026-06-30 13:09:12,CALL0028253,AGT0000697,1970-01-01 00:00:00.000000005,VND0000007,,60,HIGH,2026-06-30,13,Tuesday
,ACC0006988,BRW0008826,2026-06-29 08:45:32,CALL0046903,AGT0000491,1970-01-01 00:00:00.000000003,VND0000005,,60,LOW,2026-06-29,8,Monday
,ACC0027849,BRW0002195,2026-02-17 08:02:22,CALL0012903,AGT0000370,1970-01-01 00:00:00.000000007,VND0000012,,75,MEDIUM,2026-02-17,8,Tuesday
,ACC0021873,BRW0004217,2026-04-14 23:15:06,CALL0054506,AGT0000265,1970-01-01 00:00:00.000000004,VND0000006,,15,MEDIUM,2026-04-14,23,Tuesday
,ACC0026712,BRW0001785,2026-06-21 12:33:43,CALL0053451,AGT0000532,1970-01-01 00:00:00.000000003,VND0000012,,90,NPA,2026-06-21,12,Sunday
,ACC0029401,BRW0004345,2026-02-14 11:39:59,CALL0026206,AGT0000439,1970-01-01 00:00:00.000000005,VND0000001,,5,LOW,2026-02-14,11,Saturday
,ACC0014217,BRW0001489,2026-05-08 19:07:14,CALL0036220,AGT0000917,1970-01-01 00:00:00.000000002,VND0000015,,45,MEDIUM,2026-05-08,19,Friday
,ACC0009955,BRW0003573,2026-03-19 16:21:46,CALL0008328,AGT0000848,1970-01-01 00:00:00.000000003,VND0000003,,75,NPA,2026-03-19,16,Thursday
,ACC0008771,BRW0005391,2026-07-08 14:23:46,CALL0069213,AGT0000494,1970-01-01 00:00:00.000000003,VND0000010,,90,HIGH,2026-07-08,14,Wednesday
,ACC0015641,BRW0010599,2026-01-18 09:58:30,CALL0000718,AGT0000089,1970-01-01 00:00:00.000000007,VND0000014,,75,LOW,2026-01-18,9,Sunday
,ACC0009834,BRW0002564,2026-04-08 05:52:18,CALL0054469,AGT0000045,1970-01-01 00:00:00.000000006,VND0000013,,1,NPA,2026-04-08,5,Wednesday
,ACC0017708,BRW0011395,2026-03-08 07:13:18,CALL0039170,AGT0000996,1970-01-01 00:00:00.000000006,VND0000014,,90,LOW,2026-03-08,7,Sunday
,ACC0008508,BRW0009587,2026-01-15 01:53:22,CALL0072019,AGT0000893,1970-01-01 00:00:00.000000007,VND0000005,,75,NPA,2026-01-15,1,Thursday
,ACC0004024,BRW0005412,2026-04-12 04:45:25,CALL0025343,AGT0000966,1970-01-01 00:00:00.000000007,VND0000003,,90,HIGH,2026-04-12,4,Sunday
,ACC0022960,BRW0009033,2026-03-08 21:59:05,CALL0024252,AGT0000080,1970-01-01 00:00:00.000000004,VND0000012,,180,MEDIUM,2026-03-08,21,Sunday
,ACC0010023,BRW0002384,2026-06-07 10:57:24,CALL0071244,AGT0000703,1970-01-01 00:00:00.000000001,VND0000002,,60,NPA,2026-06-07,10,Sunday
,ACC0001999,BRW0004931,2026-01-28 10:14:59,CALL0029946,AGT0000446,1970-01-01 00:00:00.000000001,VND0000015,,90,LOW,2026-01-28,10,Wednesday
